run_id,model,seed,agent_id,rule_id,month,event_type,observed_condition,condition_schema_match,observed_strategy,expected_strategy,strategy_match,confidence_observed,confidence_expected,confidence_match,confidence_direction,cumulative_source_reference_count,new_source_reference_count,new_source_episode_ids,new_source_missing_count,new_source_future_count,new_source_condition_mismatch_count,new_source_reused_reference_count,new_source_mean_wealth_change,inferred_update_success,support_status,validity_note_observed,rationale_present,coded_category_present
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,218,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8695652173913043,0.8695652173913043,true,increase,267,6,E213;E214;E215;E216;E217;E218,0,0,0,3,17947.140430335032,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,221,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8723404255319149,0.8723404255319149,true,increase,273,6,E216;E217;E218;E219;E220;E221,0,0,0,3,15053.769463961828,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,224,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8541666666666666,0.8541666666666666,true,decrease,279,6,E219;E220;E221;E222;E223;E224,0,0,0,3,-2651.1508289293465,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,227,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8367346938775511,0.8367346938775511,true,decrease,285,6,E222;E223;E224;E225;E226;E227,0,0,0,3,-2253.669297476454,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,230,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.84,0.84,true,increase,291,6,E225;E226;E227;E228;E229;E230,0,0,0,3,11492.740128761352,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,233,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8431372549019608,0.8431372549019608,true,increase,297,6,E228;E229;E230;E231;E232;E233,0,0,0,3,15709.826119106961,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,236,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8461538461538461,0.8461538461538461,true,increase,303,6,E231;E232;E233;E234;E235;E236,0,0,0,3,1603.298761713241,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,54,high_inflation_strategy,239,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8301886792452831,0.8301886792452831,true,decrease,309,6,E234;E235;E236;E237;E238;E239,0,0,0,3,-2952.93883098367,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,50,create,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.5,0.5,true,initial,3,3,E48;E49;E50,0,0,0,0,2721.374639224523,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,53,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,increase,9,6,E48;E49;E50;E51;E52;E53,0,0,0,3,4837.882571379509,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,56,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,15,6,E51;E52;E53;E54;E55;E56,0,0,0,3,6524.922446030265,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,59,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,21,6,E54;E55;E56;E57;E58;E59,0,0,0,3,3420.6117250678653,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,62,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,27,6,E57;E58;E59;E60;E61;E62,0,0,0,3,8877.463167643597,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,65,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,33,6,E60;E61;E62;E63;E64;E65,0,0,0,3,10805.463866569951,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,68,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,39,6,E63;E64;E65;E66;E67;E68,0,0,0,3,1279.928158910916,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,71,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,45,6,E66;E67;E68;E69;E70;E71,0,0,0,3,1142.3232563478912,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,74,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,51,6,E69;E70;E71;E72;E73;E74,0,0,0,3,10921.980099641534,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,77,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,57,6,E72;E73;E74;E75;E76;E77,0,0,0,3,10285.858251192267,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,80,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,1.0,1.0,true,unchanged,63,6,E75;E76;E77;E78;E79;E80,0,0,0,3,3313.1017600292885,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,83,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.9166666666666666,0.9166666666666666,true,decrease,69,6,E78;E79;E80;E81;E82;E83,0,0,0,3,-416.84336113906465,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,86,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.9230769230769231,0.9230769230769231,true,increase,75,6,E81;E82;E83;E84;E85;E86,0,0,0,3,10324.551942541942,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,89,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.9285714285714286,0.9285714285714286,true,increase,81,6,E84;E85;E86;E87;E88;E89,0,0,0,3,8952.163446540682,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,92,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8666666666666667,0.8666666666666667,true,decrease,87,6,E87;E88;E89;E90;E91;E92,0,0,0,3,-1876.7027785859052,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,95,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.875,0.875,true,increase,93,6,E90;E91;E92;E93;E94;E95,0,0,0,3,10209.558829415406,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,98,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8823529411764706,0.8823529411764706,true,increase,99,6,E93;E94;E95;E96;E97;E98,0,0,0,3,14117.542010413948,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,101,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8888888888888888,0.8888888888888888,true,increase,105,6,E96;E97;E98;E99;E100;E101,0,0,0,3,844.2866072044611,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,104,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8421052631578947,0.8421052631578947,true,decrease,111,6,E99;E100;E101;E102;E103;E104,0,0,0,3,-3935.1995579501963,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,107,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8,0.8,true,decrease,117,6,E102;E103;E104;E105;E106;E107,0,0,0,3,-2868.05191690499,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,110,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8095238095238095,0.8095238095238095,true,increase,123,6,E105;E106;E107;E108;E109;E110,0,0,0,3,2893.6299490902747,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,113,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8181818181818182,0.8181818181818182,true,increase,129,6,E108;E109;E110;E111;E112;E113,0,0,0,3,2934.782843249171,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,116,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.782608695652174,0.782608695652174,true,decrease,135,6,E111;E112;E113;E114;E115;E116,0,0,0,3,-1459.0957936397754,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,119,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.7916666666666666,0.7916666666666666,true,increase,141,6,E114;E115;E116;E117;E118;E119,0,0,0,3,6892.755252973516,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,122,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8,0.8,true,increase,147,6,E117;E118;E119;E120;E121;E122,0,0,0,3,16306.289954462389,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,125,merge_update,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.8076923076923077,0.8076923076923077,true,increase,153,6,E120;E121;E122;E123;E124;E125,0,0,0,3,5975.534469018477,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,128,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7777777777777778,0.7777777777777778,true,decrease,159,6,E123;E124;E125;E126;E127;E128,0,0,0,3,-10215.867012913106,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,131,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.75,0.75,true,decrease,165,6,E126;E127;E128;E129;E130;E131,0,0,0,3,-4693.873467140889,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,134,merge_update,inflation is high (>3%),true,maintain consumption around 4%,maintain consumption around 4%,true,0.7586206896551724,0.7586206896551724,true,increase,171,6,E129;E130;E131;E132;E133;E134,0,0,0,3,12476.044863423856,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,137,merge_update,inflation is high (>3%),true,maintain consumption around 4%,maintain consumption around 4%,true,0.7666666666666667,0.7666666666666667,true,increase,177,6,E132;E133;E134;E135;E136;E137,0,0,0,3,12562.474478079783,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,140,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7419354838709677,0.7419354838709677,true,decrease,183,6,E135;E136;E137;E138;E139;E140,0,0,0,3,-389.61564922792604,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,143,merge_update,inflation is high (>3%),true,maintain consumption around 3%,maintain consumption around 3%,true,0.75,0.75,true,increase,189,6,E138;E139;E140;E141;E142;E143,0,0,0,3,3145.746339091158,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,146,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7575757575757576,0.7575757575757576,true,increase,192,3,E141;E142;E143,0,0,0,3,7022.024622923655,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,182,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7647058823529411,0.7647058823529411,true,increase,195,3,E180;E181;E182,0,0,0,0,15525.201940017132,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,185,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7714285714285715,0.7714285714285715,true,increase,201,6,E180;E181;E182;E183;E184;E185,0,0,0,3,9340.064937857716,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,188,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7777777777777778,0.7777777777777778,true,increase,207,6,E183;E184;E185;E186;E187;E188,0,0,0,3,3125.193569271379,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,191,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7837837837837838,0.7837837837837838,true,increase,213,6,E186;E187;E188;E189;E190;E191,0,0,0,3,3054.646999771028,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,194,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7894736842105263,0.7894736842105263,true,increase,219,6,E189;E190;E191;E192;E193;E194,0,0,0,3,14046.865129099382,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,197,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7948717948717948,0.7948717948717948,true,increase,225,6,E192;E193;E194;E195;E196;E197,0,0,0,3,13329.928135084376,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,200,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8,0.8,true,increase,231,6,E195;E196;E197;E198;E199;E200,0,0,0,3,1599.4411709282624,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,203,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8048780487804879,0.8048780487804879,true,increase,237,6,E198;E199;E200;E201;E202;E203,0,0,0,3,1643.4643548032425,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,206,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8095238095238095,0.8095238095238095,true,increase,243,6,E201;E202;E203;E204;E205;E206,0,0,0,3,12171.087586723734,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,209,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.813953488372093,0.813953488372093,true,increase,249,6,E204;E205;E206;E207;E208;E209,0,0,0,3,15435.801682064115,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,212,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8181818181818182,0.8181818181818182,true,increase,255,6,E207;E208;E209;E210;E211;E212,0,0,0,3,12242.667482825966,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,215,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8222222222222222,0.8222222222222222,true,increase,261,6,E210;E211;E212;E213;E214;E215,0,0,0,3,7888.209440941496,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,218,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8260869565217391,0.8260869565217391,true,increase,267,6,E213;E214;E215;E216;E217;E218,0,0,0,3,12067.527003351212,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,221,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8297872340425532,0.8297872340425532,true,increase,273,6,E216;E217;E218;E219;E220;E221,0,0,0,3,15959.507313017422,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,224,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8333333333333334,0.8333333333333334,true,increase,279,6,E219;E220;E221;E222;E223;E224,0,0,0,3,2709.825015509113,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,227,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8367346938775511,0.8367346938775511,true,increase,285,6,E222;E223;E224;E225;E226;E227,0,0,0,3,2691.8849879092304,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,230,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.84,0.84,true,increase,291,6,E225;E226;E227;E228;E229;E230,0,0,0,3,16347.85568035231,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,233,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8431372549019608,0.8431372549019608,true,increase,297,6,E228;E229;E230;E231;E232;E233,0,0,0,3,15982.581212220635,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,236,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8461538461538461,0.8461538461538461,true,increase,303,6,E231;E232;E233;E234;E235;E236,0,0,0,3,1585.1013668858602,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,55,high_inflation_strategy,239,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8301886792452831,0.8301886792452831,true,decrease,309,6,E234;E235;E236;E237;E238;E239,0,0,0,3,-3168.3041382580996,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,50,create,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.5,0.5,true,initial,3,3,E48;E49;E50,0,0,0,0,-2159.2436603172196,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,53,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.5,0.5,true,unchanged,9,6,E48;E49;E50;E51;E52;E53,0,0,0,3,872.9343038284084,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,56,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.6666666666666666,0.6666666666666666,true,increase,15,6,E51;E52;E53;E54;E55;E56,0,0,0,3,913.9041390383936,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,59,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.75,0.75,true,increase,21,6,E54;E55;E56;E57;E58;E59,0,0,0,3,3769.614883002699,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,62,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8,0.8,true,increase,27,6,E57;E58;E59;E60;E61;E62,0,0,0,3,11119.727264205145,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,65,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8333333333333334,0.8333333333333334,true,increase,33,6,E60;E61;E62;E63;E64;E65,0,0,0,3,3422.337013827957,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,68,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.7142857142857143,0.7142857142857143,true,decrease,39,6,E63;E64;E65;E66;E67;E68,0,0,0,3,-1918.6539493521752,false,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,71,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.75,0.75,true,increase,45,6,E66;E67;E68;E69;E70;E71,0,0,0,3,6091.341010375244,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,74,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.7777777777777778,0.7777777777777778,true,increase,51,6,E69;E70;E71;E72;E73;E74,0,0,0,3,11647.652872874392,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,77,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8,0.8,true,increase,57,6,E72;E73;E74;E75;E76;E77,0,0,0,3,2089.0922785307143,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,80,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8181818181818182,0.8181818181818182,true,increase,63,6,E75;E76;E77;E78;E79;E80,0,0,0,3,187.48869846815555,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,83,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8333333333333334,0.8333333333333334,true,increase,69,6,E78;E79;E80;E81;E82;E83,0,0,0,3,447.15271258798504,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,86,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8461538461538461,0.8461538461538461,true,increase,75,6,E81;E82;E83;E84;E85;E86,0,0,0,3,2345.2340065437506,true,verified_supported,supported_by_episode,false,false
E1:google/gemini-3-flash-preview:E1_finevo:seed13,thirdparty/google/gemini-3-flash-preview,13,56,high_inflation_strategy,89,merge_update,inflation is high (>3%),true,maintain consumption around 8%,maintain consumption around 8%,true,0.8571428571428571,0.8571428571428571,true,increase,81,6,E84;E85;E86;E87;E88;E89,0,0,0,3,2153.189433742858,true,verified_supported,supported_by_episode,false,false
